Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
-1.949488581,-3.181618834,-2.046605058,-2.248863853,-1.329945082,-4.114538527,-1.846614549,17.70355425,-0.845969303,3.639508996,-0.01981111,5.08935246,4.833465935,-4.8624999,-1.962803759,3.112369336,-6.054848083,-6.402862444,-1.878564872,-5.953043144,-4.435081264,-1.354316804,19.41485886,-2.753563071,2.667415838,14.07203819,-3.881884753,-4.034823896,-1.149550044,0.956839553,-7.253169742,-1.928936744
-1.912956372,5.401373154,-0.065472922,7.839613359,-5.157433954,-3.961555346,-6.644469056,3.890530793,-6.56039591,1.243643047,3.20515701,5.390424978,7.476858408,-6.261730725,1.150245965,2.409451384,-0.925020123,2.926235449,-3.376236474,-5.302171363,3.421975124,5.907822885,28.25800261,-2.895919031,-8.366199322,0.7686149,-17.2535573,-8.549728843,-5.605478183,11.21569402,-8.217120497,0.549802336
-2.923714696,-5.185926735,-2.845229663,-9.870143755,-7.521681515,-1.613020572,-2.781788878,-3.1566266,-3.612100523,7.350807019,-1.536054648,0.909208836,10.06298947,3.055425937,3.442667004,8.281235775,-2.083066585,-6.945352878,-0.511822368,-8.366000271,-0.54433859,-3.547005982,23.12859922,-0.445234662,1.823364276,-8.104797775,-5.377886637,-3.133922461,4.261322552,13.45108857,-0.613561828,4.952568963
-2.157734104,-1.849340746,-2.603130793,-5.49085277,-9.807226634,-2.911421674,-4.962000192,5.472736683,-8.711211648,4.082789507,-5.327241066,-7.685834269,2.746144872,-3.54984667,-0.957402681,5.842515394,-2.600640081,-4.50274418,-0.834586214,-8.353383913,3.295010786,5.055616936,32.01879368,-0.903134474,2.315760053,23.87855397,-6.387585032,-6.137774804,1.436598408,9.837405168,-10.43686902,0.188035509
-0.562804289,5.253483768,2.116850337,10.85480446,-1.294790539,-0.711371537,-3.33607885,18.99590025,-8.476994646,-0.377130742,-3.935648323,-9.134443615,-6.040307119,-12.00755293,-4.471572405,-1.128042988,1.790938509,5.833028628,0.864551561,-1.251885725,9.828786999,9.817625235,26.44868389,0.374045805,-4.677880929,6.324307353,-13.07722574,-7.655168013,-6.036245959,4.605794424,-15.15350794,-3.780148935
-0.032227715,-6.612039479,0.369087504,-4.289615187,1.587310142,5.075147574,4.535301434,8.312472808,-1.568647537,7.165829645,-4.406029379,-4.085658893,-1.48483854,-2.626352316,-1.177904151,4.302642591,2.832987433,-0.754722197,7.202111466,1.145155136,2.51916763,-3.918792383,12.27080162,5.806684528,6.621961898,-34.33514478,-0.608984557,1.735403034,1.494325671,-2.807342566,-4.446872682,0.178782248
2.427485708,-3.873521137,-1.492132821,-8.952795136,-11.9766262,3.305208572,-2.777559994,-27.25868997,-10.95845497,7.651461357,-5.22571797,-6.412353327,2.749565974,-0.180894346,1.111743111,8.75380236,2.09652467,0.406562393,6.11962304,-1.485184097,4.250727921,6.096233536,25.12323162,6.796848918,9.619899824,0.247320796,-0.85093708,1.527214499,2.640449444,-1.080162875,-8.509818779,0.110944958
0.76821112,6.067200143,0.220335776,6.143891029,-9.478780404,-1.582106206,-8.425794742,-16.00151296,-13.01290761,-2.108020641,-3.112659814,-9.645153236,-4.556397012,-8.673267088,-5.42273208,-1.011190928,0.19844084,8.110181381,-1.154506668,0.008122739,11.28757479,22.03804456,20.77414351,2.253576507,0.061845818,43.74783714,-6.189481304,-4.430125885,-5.456412876,2.912851566,-16.40388958,-7.927317894
-4.22629702,0.991157534,-1.466610153,6.993553382,4.584710385,-1.529861733,-0.267055687,33.97440347,0.209032786,-3.819708776,-1.902721131,-6.579894009,-5.95582355,-7.091201912,-8.286019606,-5.759521619,-3.96611689,3.770026189,-2.885904556,0.450540291,3.484110176,15.25923015,6.426227994,0.452285173,-0.424270761,15.30145336,-3.858588259,-5.409460096,-5.928093704,1.271366546,-12.88226017,-10.92868781
-2.956586723,2.134725304,-2.499209294,4.65259545,-3.099406304,-1.086671217,-2.268819426,22.40734952,-1.838276337,-0.606494738,-1.289738024,-5.138801989,1.217155063,-1.221873215,0.164767952,0.951161993,-3.303471002,3.996086754,-1.526809619,-1.264103245,-0.717143848,11.92349715,19.84595221,2.547354058,-0.8350886,-11.97854408,-11.45465145,-6.340499092,-2.923225797,4.047345135,-8.485611032,-3.05296556
-3.180605891,-0.776720624,-3.241768446,-4.040318189,-12.56140135,-1.029510508,-5.963444456,-21.98047654,-4.382283359,0.532597016,0.350297182,0.132652791,2.390421375,-1.186021066,3.153398248,3.859442519,-1.758870871,2.912707605,-1.314821709,1.144440901,-0.351854267,6.645866918,9.609278564,3.353028886,1.855139998,10.93284269,-3.236455687,0.773241597,3.379976052,4.555054865,4.534996617,4.889169139
-7.988082665,-15.3612619,-5.975859884,-19.11094945,-2.255058665,1.671505357,3.925867765,-24.09623705,7.798934266,1.27237556,2.862133396,10.38635093,0.456937568,1.124104996,-0.509421193,2.180329147,-4.046632506,-7.088411248,-0.243006548,4.588207947,-8.643186301,-10.42887245,-28.81610511,1.910837808,10.16200033,12.37218043,20.55527821,13.15124084,11.85194104,-2.392062945,23.30883547,7.376086862
-5.901343231,-11.73579735,-1.704964307,-7.381097316,10.2976889,3.809934116,8.462501388,-18.7514416,12.46480432,-5.559202224,7.347277195,5.756271914,-4.723150947,7.566291908,1.877450319,-2.727163844,-1.437979531,-1.605519093,-2.576458558,9.552486037,-9.465762753,-14.6506745,-60.22677286,0.366519807,3.902445437,-15.29139679,26.4582857,17.47563235,11.17301434,-5.425517662,33.12744887,9.526189954
-2.047411725,-1.058047773,4.834769104,11.07073175,17.19600342,3.590515624,6.562514877,-10.76750452,11.98505325,-15.94716075,10.24995928,-8.582191833,-15.65321953,8.905518563,1.419809746,-11.51537344,1.935039383,9.282449037,-8.191633702,15.19818433,-4.44291793,-13.82166333,-93.75427088,-1.554147491,-6.818130885,-6.77803264,31.36354663,19.79155132,7.235848681,-6.479431087,38.29568693,8.493955585
-0.851718623,1.360484645,4.838977964,8.065525605,15.41519363,2.976386984,7.649521878,12.38906015,12.24086503,-12.74083389,8.556914361,-6.726639089,-13.06224719,4.986494315,-2.629483908,-10.28417297,-0.018397773,6.332404346,-6.520930811,11.09005232,-5.988884716,-16.39931972,-80.56576035,-3.108967735,-7.509244659,-3.500743659,26.53496504,16.16930802,4.227939972,-4.68795397,29.13829946,2.622905327
5.580402317,10.54966991,4.90285159,6.30137047,1.76723384,2.815184284,3.231871988,3.120141571,1.800954352,0.504577877,3.50225525,3.783737321,2.805756042,3.161007529,2.474540792,1.348993674,2.153181023,3.634986047,2.588091979,1.010573356,-2.668226422,-4.714594607,-2.802644739,-0.99528619,-7.690816451,-39.50506871,-8.123757287,0.057829778,-4.013589881,2.892087047,0.261204455,0.265481792
8.415253372,11.85204295,2.930544333,4.923087491,-6.246760624,2.169138735,-1.652818691,-13.07706578,-7.610850463,7.568796881,-4.068441639,3.645705494,6.733952885,0.874631599,5.965223448,5.650602683,4.495526017,-0.518627029,7.029905173,-4.557990862,1.345124199,6.306439838,39.91607984,1.683572688,-2.950396419,-26.71396034,-22.20294353,-9.062002343,-7.547997945,2.039175511,-17.66796369,0.33301621
1.787665153,0.045047393,-2.547675601,-2.258026584,-1.920409864,-0.5355714,-0.117266815,0.314961466,-4.339112378,3.915358699,-5.666603415,2.469652773,2.042298706,-2.09131857,2.030454851,1.538975154,0.08996463,-6.551085487,2.267418918,-5.416050231,-1.250636928,1.625149708,18.32885874,-1.268979765,2.583105277,20.71623072,-4.482292894,-5.280908409,-2.301931602,-3.323517856,-9.981053938,-0.422700456
-0.601948994,-1.674460647,0.210840925,2.7860219,3.364551953,-2.578579904,0.043171508,-2.290098158,2.84789763,-3.733795735,2.633363504,6.175486789,1.84947419,4.607852874,3.994204551,-2.632253087,-0.094132252,-0.242432117,-3.487837686,-0.180559873,2.074784114,-3.519884304,-12.59713075,-5.145689503,-4.750483421,5.838153999,2.005434497,-1.397587083,-0.473276474,-2.507752815,6.143396031,3.333268334
1.643167233,-0.642768706,5.854418556,6.68583401,7.374511478,-0.307014353,1.232627118,-8.300111262,7.610748615,-4.629744804,6.370878613,1.594725731,0.101864384,12.34178439,5.643771705,-4.556303614,3.051214277,3.08621163,-3.081915953,5.54999479,4.902418965,-6.301705503,-29.01070935,-2.932634044,-9.116777397,-16.30092109,1.109982425,2.11892929,-2.248505334,-7.468005583,13.38116495,5.242868825
0.842358366,-1.512587228,4.850102782,1.567369838,7.126427143,2.506931172,3.511202721,5.901091136,5.920564824,-1.027744675,3.335189893,-6.229136002,-3.345055169,3.346720958,-2.266101705,-3.882650113,1.901378097,-0.901955156,-1.307967478,3.892183151,0.798448376,-5.432798133,-22.2545367,0.898112805,-4.844812911,12.70553971,3.074954042,4.120346041,-3.564081656,-12.16124027,5.53871869,-3.106972541
0.49928368,5.77848329,5.459475436,6.683694003,3.000076851,2.882813872,0.603055731,1.48221603,3.469495548,-4.496258866,4.913711364,-3.872909317,-6.228080609,-9.861506559,-9.106328099,-5.468329122,3.095448509,5.928855058,-2.486461692,4.782051076,1.932040441,2.549506882,-13.49235723,1.454135843,-4.55529115,23.23858069,4.441393803,3.271719552,-4.975989595,-5.461108549,-3.971581391,-11.48983548
0.859540285,5.676268254,6.551578126,8.976476544,5.338304221,2.734945282,0.720519091,-0.446232905,7.013211317,-8.099537133,4.21683738,-1.661129075,-9.193117106,-8.436466779,-9.092653957,-7.549758214,4.58549283,7.61702942,-0.655823241,8.808405312,2.262874091,3.888290173,-19.90876794,0.928094577,-0.628336723,0.606180014,10.71921933,4.843893795,-2.551311938,-3.967642104,-3.533762684,-10.62262025
0.863748672,-1.478664487,2.014157238,-0.606295231,7.915494513,0.017770619,3.362770474,17.15907221,3.377651592,-3.10588327,-3.156020769,-6.882109669,-4.42721802,-0.287489502,-4.102398041,-2.323901712,1.369723847,-3.132432566,2.822368139,3.05950229,-1.209061009,-0.150088259,-7.30410463,-0.210767102,4.242639808,-6.998821634,6.36360362,3.259156503,1.186020114,-5.970484154,-2.438971265,-3.228968317
2.779660205,1.136419593,-0.39673669,-1.239150757,1.628812272,-4.511548734,-1.170182857,10.34890474,-5.344290523,0.039048941,-4.779448097,-6.946958047,3.611089132,2.407933265,3.108163737,1.864612666,1.425498793,-3.003775349,0.442507514,-4.425075596,2.734032737,0.106199082,12.65708428,-2.241631156,-1.590891398,-3.505435436,-6.935579904,-3.563947176,1.151248479,1.587455379,-2.097222444,4.723203354
3.487369421,1.592082861,0.181761634,0.306527008,-4.003378082,-4.042979331,-4.055776127,-5.707636152,-2.842168949,-0.135076943,-2.30552188,-0.177318068,4.637989228,1.322969768,5.506056814,-0.253787386,3.024569042,0.437702484,-0.711496268,-4.358319411,3.751317933,-2.406414544,9.630108572,-2.545336851,-2.151261157,-3.33626441,-4.412918968,-5.383352396,1.98950274,5.460833574,1.311862611,6.188353233
3.213040789,-0.518750561,-0.978639565,-5.171109025,-6.451783896,-1.14458667,-2.844329719,-6.143911643,-2.412141144,1.889608783,-4.036844083,2.613274038,4.580578175,0.016888368,3.11551154,-0.26880581,1.069632468,-2.945159534,3.905040151,-4.556120275,-0.79455135,-0.236350329,16.28817616,-2.247557766,4.733199099,0.433216655,-1.659012828,-5.399868571,2.244017511,4.176878788,-2.020892255,1.551352502
3.755471866,6.99468644,-0.203405718,-0.339623939,-8.417785406,-2.317961423,-6.526611311,-0.830498221,-9.728875957,-1.669456794,-3.98987748,1.158492787,2.376091048,-1.793509203,0.905011376,-2.563307108,0.970124383,2.065493847,2.839427935,-4.947297896,3.239415943,10.73017575,25.21416952,-4.103309652,-0.619638876,11.0965959,-8.941213686,-9.555822908,-2.747139822,8.083912961,-8.811466606,-1.322267746
0.87947257,4.762326026,-0.568560152,3.837875451,-4.306697248,-2.855612437,-5.29999689,15.4780902,-3.786555358,-4.387000654,-0.920276146,3.455375848,-2.664590422,-1.925062905,-0.637913556,-6.095608502,-0.379001494,3.846095406,-1.942885984,-3.96790382,3.333893371,5.477700135,7.608626391,-3.866130875,-5.129152531,14.29373164,-5.033122803,-8.036280236,-2.551783741,6.462381796,-5.356768949,0.275335871
-1.769288708,-10.30361736,-6.716629086,-11.98112541,-1.324515181,0.469734329,3.633443334,11.81792553,5.754887492,7.443908263,-2.292325748,10.06707648,3.154675029,0.293112277,-0.715008132,3.460456827,-4.617394018,-9.365001226,2.170810163,-6.884752217,-6.429990379,-10.1295832,11.7706651,1.84350196,7.961858719,-1.853399998,0.314762371,-0.649896978,5.980980699,-1.900679038,-2.104839677,2.900247778
-0.373695744,-10.13725824,-9.75865159,-20.94061537,-7.734683118,1.019867418,2.37441354,-15.06607205,-2.451047484,15.83739968,-6.024970049,9.709617295,9.798912375,-1.48907832,-0.897751545,13.62841553,-3.377356221,-12.33453428,6.89432604,-8.114216437,-5.088049177,-3.983461979,44.06345206,6.022099177,15.78690594,-2.869020838,-7.173686823,-0.487230278,6.078913476,-2.023063797,-11.55951692,0.669637739
-2.747557787,-2.223922056,-7.146541305,-10.29048457,-11.93325244,-2.30132325,-5.320214995,-7.944716756,-10.59161705,9.762625834,-5.944507943,2.28230525,4.430715041,-4.89969568,-2.022562624,11.0644694,-2.576662568,-5.149586384,2.905475053,-5.174088873,0.446398549,8.848141433,46.96194555,4.407609119,9.362303003,20.8339469,-10.12004643,-4.572939793,-1.433721074,4.289395353,-18.10886187,-5.093027053
-6.818999937,-8.113789229,-7.809657771,-12.01842794,-9.607197754,-2.397438242,-2.471164201,3.913671744,-4.3978945,12.38361993,-4.49109689,5.572961077,7.898401749,-1.218381392,0.439871513,14.3284211,-7.456855609,-11.98355668,2.489723398,-8.12694407,-6.992849408,1.144923261,41.3241398,4.34201765,10.7474447,7.476763211,-6.79113505,-3.414663661,1.259838235,7.353939653,-13.24637506,-3.319309645
-4.051471473,-9.871938827,-8.405752248,-19.95732795,-6.738181212,1.53401925,3.666141777,-7.315563188,-0.973565437,20.9984938,-5.428202981,12.63129982,17.32241842,1.667971285,3.115554439,20.27205362,-6.079029185,-16.42715055,7.943664725,-12.52251044,-10.44756387,-8.334312289,54.80395462,6.73804805,12.9754949,-32.4742902,-11.55823014,-3.883047201,5.03873371,6.469791185,-13.31489953,2.605397117
-0.636760796,1.237069179,-2.740345645,-4.652963586,-0.114089978,1.810319768,2.567749691,8.966464175,-3.919100673,10.32739427,-5.315050403,3.127293013,6.937332194,-0.990149274,0.117160665,6.644561106,0.337234487,-2.261002757,4.557575848,-6.41709506,-0.934978817,-2.187748079,35.94012181,2.313538813,1.130033987,-16.71611721,-13.14169905,-8.296979844,-3.728358542,3.847915887,-16.18713499,-1.622190194
-1.884786593,0.037246262,-1.148126828,4.494861498,5.028119644,-3.405803686,0.901974691,17.22894324,0.151840844,-3.434196026,-1.298756608,-2.463641036,-3.45083747,1.855374144,-2.360487886,-6.441646054,-0.328329881,3.380329589,-3.837949884,1.029747713,2.95770414,3.369063847,-6.752789561,-5.337247062,-1.675414401,29.43394202,0.694428331,-6.447518954,-6.785052285,0.906066276,-6.562428183,-7.854629843
-2.854487276,-9.575097491,-5.890609171,-9.443954514,-0.473257574,-5.154916044,1.522955631,-11.57820304,5.545234753,1.514837287,3.198062553,10.11769237,5.965598752,5.178850051,1.165448805,2.00221725,-4.309386477,-5.005757899,-3.42792921,-1.056891266,-1.313513218,-0.020043685,-4.768750094,-3.942251887,5.948286594,19.60362388,6.178639619,-1.979978319,1.570087368,-0.426059802,3.148706904,-1.439154847
-0.967274157,-1.790862903,-3.534109147,-4.952504101,-6.049858957,-1.026352769,-1.636049024,-6.75961786,-1.142261537,5.844050462,3.553586918,8.633207505,9.793427284,-1.337577467,5.047390216,8.744946874,-3.984736466,-1.602933294,0.390826138,-4.166657766,0.143324181,0.338417791,22.48521293,2.481785011,-1.850857226,-24.63216762,-10.10575691,-3.070223718,1.530279538,2.708382777,0.289062052,6.625901251
3.08494383,10.45731634,2.304917354,12.20757297,-5.820660704,0.47692455,-7.49937248,11.48607454,-13.13194871,1.563629784,-1.414915207,-9.676257543,2.954052628,-7.617672724,2.973235384,5.085694992,-0.846823143,6.411873612,0.829037921,-3.426270211,5.239567317,8.535492728,31.49550948,3.685783448,-8.084657224,-30.52150242,-19.05136272,-3.886543841,-3.05069665,7.618868786,-5.776524357,3.394712274
3.635239696,7.364375195,2.335405039,8.996075779,-4.165571762,0.38554363,-7.166802192,-3.560580238,-12.5744621,1.570167139,-3.291237897,-12.10573148,1.438313481,-6.139026415,-1.011739229,4.866547493,0.675164232,3.781321228,1.02617274,-1.647569264,3.895510649,11.0732261,22.62043591,1.895005129,-0.823980021,-14.23136828,-8.918528975,-0.047777751,-0.02552794,5.677432936,-4.856063816,-0.669969014
-2.7320863,1.101313268,5.486001215,8.601643603,6.494870259,4.563850914,1.846501227,0.485438146,3.330755835,-3.73758104,4.462964051,-5.063948985,-6.267501502,-1.545181205,-1.379784039,-2.095292729,-1.265873276,4.065603152,-2.259865061,6.098552892,-0.457889809,1.530244607,-25.26276037,0.299272439,-4.88935473,-13.42459069,5.38438142,7.550590536,1.520841413,-3.880874868,9.895601165,1.544158466
-4.275219345,1.111047215,10.7338759,16.93136629,16.89785312,5.696144082,7.786973786,17.01798374,12.11641728,-14.41983139,7.865617429,-8.883454526,-17.40949465,0.110263522,-3.849508644,-15.52364056,-1.80944101,6.58196006,-7.078441148,12.96862507,-0.539856106,-3.259322192,-71.49011544,-2.185499577,-9.263996794,8.007557668,17.91071972,12.4371465,-1.241625527,-11.6316887,20.68977437,-2.002190142
2.767578548,5.348539491,9.315643877,12.18958492,7.009283336,2.0501063,3.106731351,-1.161318568,1.542712445,-11.01881598,1.936663772,-13.12729224,-10.00774436,-2.774955324,-7.133067392,-12.76122691,1.650958725,3.163381535,-3.509216346,7.573209771,1.805197893,4.79683755,-41.05682113,-2.232204109,-1.828913319,36.56888758,14.55481805,6.529273743,-2.761709056,-10.34900767,6.762736507,-8.949852984
4.800831487,10.91020599,11.03333912,13.75101468,0.924761724,3.942195853,1.232220429,-18.68633606,-0.396086701,-7.780924582,5.32665234,-10.38313022,-4.576752375,-0.945838138,-2.3825479,-7.539592334,5.145579186,8.987179032,0.083551102,8.064630068,4.096230688,4.521659358,-28.81721596,-0.303824552,-7.86396313,2.334942749,5.216574253,5.559229704,-3.080401824,-6.083843278,6.091182702,-3.181523427
2.011335674,9.861015544,15.23466061,25.85809301,17.56728545,6.501780268,7.654259888,-10.66778684,15.74101972,-20.37026459,14.01883858,-8.463325347,-19.73124747,5.778376246,0.33873989,-19.57564764,8.582573693,21.10374995,-6.583177693,21.35454433,6.285189367,-6.563572289,-98.67990946,-2.355181428,-17.73691639,-35.78284311,21.55619817,17.82841504,-0.683289903,-7.866352493,33.47301314,4.310426082
0.345055712,8.309502291,9.386868731,27.50730723,21.27548478,1.161836716,4.797789904,1.597600729,15.02774664,-27.31851119,12.35316488,-10.20270393,-24.83029644,6.906812659,-1.970219457,-26.22916611,8.057648205,21.449926,-12.9142765,21.48321581,5.179440612,-3.150665044,-110.61382,-4.98706887,-15.75581011,-3.107599237,29.82044695,16.80950288,-0.501501897,-5.960873093,34.93355719,1.139603967
-7.037910848,12.51246787,3.816456702,29.67235493,5.76307267,-1.938235869,-6.321043215,6.912994486,0.829490977,-26.20348728,12.08008213,-13.72363852,-17.09644126,7.94954025,4.21570763,-21.36641339,-0.959095974,19.30611098,-14.43773826,13.77495112,1.945233975,8.864917999,-67.58465004,-3.166871972,-21.23209856,31.72689685,11.24587048,6.733422542,-5.13481493,3.860886265,20.99156414,4.000418138
-12.80475176,6.6531958,4.056441524,26.9581121,3.808018964,0.442314322,-6.342229464,1.428838876,4.539033794,-28.3255752,13.59349496,-12.29172991,-21.87574408,9.307002732,7.061975735,-21.92331534,-4.162292017,19.51918014,-15.28141966,17.52626203,2.981977131,6.923563057,-84.31585848,-2.361675824,-21.13390944,31.93248446,18.72986261,12.3366256,-2.538509134,3.417937824,31.0373986,11.10329004
